"id","nome","situacao","tipo_atraso","municipio","uf","cep","logradouro","bairro","termo_convenio","fim_da_vigencia_termo_convenio","situacao_do_termo_convenio","percentual_de_execucao","data_de_inicio","data_de_termino","data_final_ideal","tipo_do_projeto","tipo_de_ensino_modalidade","tipo_da_obra","valor_pactuado_pelo_fnde","percentual_pago"
8658,"657070 - Esc. Educ. Infantil - Tipo B -  - Construção - POTIRETAMA/CE","Inacabada","Em relação à data prevista de conclusão da obra","Potiretama","CE","62990000","Rua Edilson Vieira","Centro","657070/2009",NA,"Vigente",80.57,2010-02-02,2016-05-27,NA,"Escola de Educação Infantil Tipo B","Educação Básica","Construção",1296216.87,NA
1017452,"Escola Municipal Ind. Índia Vovó Camila - Normandia - RR","Execução","Em relação à data prevista de conclusão da obra","Normandia","RR","69355000","Comunidade Indígena","Centro - sede","32167/2014","28/06/2018","Vigente",71.41,2014-08-18,2016-05-22,NA,"Espaço Educativo - 01 Sala","Educação Básica","Construção",133222.63,46.0000014622141
19409,"Escola Pró-infância - sede","Inacabada","Em relação à data prevista de conclusão da obra","Quijingue","BA",NA,NA,NA,"1347/2011","01/03/2017","Vencido",81.16,2016-03-01,2016-05-18,NA,"Escola de Educação Infantil Tipo B","Educação Básica","Construção",1232648.03,100.000000389406
25731,"PAC 2 - CRECHE/PRÉ-ESCOLA  001","Inacabada","Em relação à data prevista de conclusão da obra","Governador Nunes Freire","MA","65280000","POV. VILA UNIÃO",NA,"2687/2012","20/02/2018","Vencido",34.05,2012-08-10,2016-05-17,NA,"Escola de Educação Infantil Tipo C","Educação Básica","Construção",679999.4,49.9999997499998
1678,"700050 - Escola de Educação Infantil - São Romão/MG","Inacabada","Em relação à data prevista de conclusão da obra","São Romão","MG","39290000","Rua Diomedes Valadares","Centro","700050/2008",NA,"Vigente",74.17,2011-03-28,2016-05-14,NA,"Escola de Educação Infantil Tipo B","Educação Básica","Construção",1332975.81,NA
30817,"PAC 2 - CRECHE/PRÉ-ESCOLA  001","Execução","Em relação à data prevista de conclusão da obra","Guarulhos","SP","07145100","Rua Andromeda I","Parque Primavera","3724/2013","25/09/2019","Vigente",12.21,2015-04-24,2016-05-14,NA,"Escola de Educação Infantil Tipo A","Educação Básica","Construção",1757168.48,20.000000227639
30824,"PAC 2 - CRECHE/PRÉ-ESCOLA  024","Execução","Em relação à data prevista de conclusão da obra","Guarulhos","SP","07062040","Rua Diva","Parque Santo Antônio","3724/2013","25/09/2019","Vigente",20.57,2015-04-24,2016-05-14,NA,"Escola de Educação Infantil Tipo A","Educação Básica","Construção",2252092.15,20
1003024,"Terreno Boa Vista - Quatipuru - PA","Inacabada","Em relação à data prevista de conclusão da obra","Quatipuru","PA","68709000","Travessa São Miguel","Quatipuru                                                                                           ","17536/2014","31/01/2016","Vencido",34.73,2014-07-17,2016-05-13,NA,"Espaço Educativo - 06 Salas","Educação Básica","Construção",1020933.51,29.9999998031214
31099,"CORUMBÁ DE GOIAS -RES. TORDESILHAS - 6º AO 9º E ENSINO MÉDIO","Paralisada","Em relação à data prevista de conclusão da obra","Corumbá de Goiás","GO","72960000","RUA MOREIRA JACINTO C/ RUA DÁRIO CARDOSO","BAIRRO RES. TORDESILHAS","7416/2014","30/03/2019","Vigente",25.03,2013-10-31,2016-05-12,NA,"Espaço Educativo - 12 Salas","Educação Básica","Construção",3485090.35,49.9999998264034
29330,"DISTRITO DE GIRASSOL","Paralisada","Em relação à data prevista de conclusão da obra","Cocalzinho de Goiás","GO","72975000","RUA NOVE C/ RUA 05 E 04","Centro","7416/2014","30/03/2019","Vigente",25.69,2013-10-31,2016-05-12,NA,"Espaço Educativo - 12 Salas","Educação Básica","Construção",3485090.35,19.9999999879487
1016709,"Escola Nova-Pajeú - Flores do Piauí - PI","Inacabada","Em relação à data prevista de conclusão da obra","Flores do Piauí","PI","64815000","Povoado-Pajeú","Povoado-Pajeú","29903/2014","30/06/2016","Vencido",27.13,2014-07-21,2016-05-11,NA,"Espaço Educativo - 04 Salas","Educação Básica","Construção",942647.99,30.0000003278
20782,"703506/10 - CE Dr José Carvalho Batista - Rio Real/BA","Execução","Em relação à data prevista de conclusão da obra","Rio Real","BA","48330000","Avenida Mangabinha","Centro","703506/2010",NA,"Vigente",59.88,2014-01-02,2016-05-10,NA,"Escola com Projeto elaborado pelo proponente","Educação Básica","Ampliação",0,NA
24489,"PAC 2 - CRECHE/PRÉ-ESCOLA  005","Inacabada","Em relação à data prevista de conclusão da obra","São Vicente","SP","11345010","Rua Jequie","Samarita","3127/2012","26/08/2016","Vencido",60.75,2013-07-15,2016-05-07,NA,"Escola de Educação Infantil Tipo C","Educação Básica","Construção",680000,50.0000001176471
1012569,"condominio maria ivany - Arataca - BA","Inacabada","Em relação à data prevista de conclusão da obra","Arataca","BA","45695000","Rua A","vila eglantina                                                                                      ","8723/2014","01/04/2017","Vencido",1.02,2014-05-08,2016-05-07,NA,"MI - Escola de Educação Infantil Tipo C","Educação Básica","Construção",905113,17.4861291201014
20147,"CENTRO DE EDUCAÇÃO INFANTIL FÁBRICA DO SABER","Inacabada","Em relação à data prevista de conclusão da obra","Israelândia","GO","76205000","SANTA LUZIA","CENTRAL","1937/2011","27/04/2017","Vencido",75.37,2012-04-25,2016-05-06,NA,"Escola de Educação Infantil Tipo C","Educação Básica","Construção",617650.26,75.0000006030921
1017453,"Escola Municipal Antonio Gastão - Normandia - RR","Execução","Em relação à data prevista de conclusão da obra","Normandia","RR","69355000","Rua Raul Lima","Centro","32167/2014","28/06/2018","Vigente",15.87,2014-08-18,2016-05-01,NA,"Espaço Educativo - 01 Sala","Educação Básica","Construção",133003.84,15.0000034359911
2087,"710126 - Escola de Educação Infantil - Lajes/RN","Inacabada","Em relação à data prevista de conclusão da obra","Lajes","RN","59535000",NA,NA,"710126/2008",NA,"Vigente",88.99,2009-12-11,2016-04-30,NA,"Escola de Educação Infantil Tipo B","Educação Básica","Construção",1130865.74,NA
29673,"Escola Municipal José Thomé","Inacabada","Em relação à data prevista de conclusão da obra","Autazes","AM","69240000","Estrada do Rosarinho Az-2 ","Comunidade São Raimundo Nonato                                                                      ","7483/2015","30/06/2017","Vencido",0,2013-05-20,2016-04-29,NA,"Espaço Educativo - 04 Salas","Educação Básica",NA,926026.72,38.0000007937136
29675,"Escola Municipal Castelo Forte","Inacabada","Em relação à data prevista de conclusão da obra","Autazes","AM","69240000","Comunidade São sebastião","Zona Rural","7483/2015","30/06/2017","Vencido",25.08,2013-05-20,2016-04-29,NA,"Espaço Educativo - 04 Salas","Educação Básica","Construção",926026.72,50.0000001349853
29677,"Escola Municipal Bela Vista","Inacabada","Em relação à data prevista de conclusão da obra","Autazes","AM","69240000","Comunidade Santa Maria","Zona Rural","7483/2015","30/06/2017","Vencido",0,2013-05-20,2016-04-29,NA,"Espaço Educativo - 06 Salas","Educação Básica","Construção",1021816.48,37.9999999250355
29638,"Escola Indigena Coronel Rondon","Inacabada","Em relação à data prevista de conclusão da obra","Autazes","AM","69240000","Aldeia do Cuia","Zona Rural","7484/2015","29/02/2016","Vencido",25.32,2013-05-20,2016-04-29,NA,"Espaço Educativo - 04 Salas","Educação Básica","Construção",926026.72,50.3447418081649
29676,"Escola Municipal Bhacktivedanta Swami","Inacabada","Em relação à data prevista de conclusão da obra","Autazes","AM","69240000","Comunidade do Limão","Zona Rural","7483/2015","30/06/2017","Vencido",26.25,2013-05-20,2016-04-29,NA,"Espaço Educativo - 06 Salas","Educação Básica","Construção",1021729.78,49.9999992316951
29678,"Escola Municipal Nova Esperança","Inacabada","Em relação à data prevista de conclusão da obra","Autazes","AM","69240000","Comunidade Nova Esperança","Zona Rural","7483/2015","30/06/2017","Vencido",40.89,2013-05-20,2016-04-29,NA,"Espaço Educativo - 02 Salas","Educação Básica","Construção",244326.91,39.9999981663911
31121,"JATAI - BAIRRO DOM ABEL - 6º AO 9º E ENS. MÉDIO","Paralisada","Em relação à data prevista de conclusão da obra","Jataí","GO","75806225","Rua Italino Moura Esq. c/ Rua Anibal Cintra ","Dom Abel","7416/2014","30/03/2019","Vigente",38.41,2013-09-23,2016-04-26,NA,"Espaço Educativo - 12 Salas","Educação Básica","Construção",3485090.35,49.9999998264034
1006564,"COMUNIDADE GRAJAU - São João do Piauí - PI","Inacabada","Em relação à data prevista de conclusão da obra","São João do Piauí","PI","64760000","COMUNIDADE GRAJAU","ZONA RURAL                                                                                          ","18068/2014","09/06/2016","Vencido",42.64,2014-04-30,2016-04-19,NA,"Espaço Educativo - 06 Salas","Educação Básica","Construção",745765.12,50.0000000268181
2061,"830045 - Escola de Educ. Infantil - Tipo B - Francisco Sá/MG","Inacabada","Em relação à data prevista de conclusão da obra","Francisco Sá","MG",NA,NA,NA,"830045/2007",NA,"Vigente",85.12,2015-04-17,2016-04-15,NA,"Escola de Educação Infantil Tipo B","Educação Básica","Construção",950000,NA
24486,"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001","Inacabada","Em relação à data prevista de conclusão da obra","São Vicente","SP","11347000","Avenida Deputado Ulisses Guimarães","Jardim Rio Branco","3127/2012","26/08/2016","Vencido",41.18,2013-07-15,2016-04-15,NA,"Escola de Educação Infantil Tipo C","Educação Básica","Construção",680000,50.0000001176471
1011843,"PA Recreio - Filadélfia - TO","Inacabada","Em relação à data prevista de conclusão da obra","Filadélfia","TO","77795000","Praça Palmeirante","Setor Central                                                                                       ","19973/2014","31/12/2015","Vencido",46.31,2014-07-02,2016-04-15,NA,"Espaço Educativo - 02 Salas","Educação Básica","Construção",208605.78,39.9999990220789
1001605,"Creche do Bairro Atlântico","Paralisada","Em relação à data prevista de conclusão da obra","Erechim","RS","99700000","RUA REYNALDO SOCCOL","Atlântico                                                                                           ","5140/2013","14/09/2018","Vigente",5.62,2013-10-14,2016-04-14,NA,"Projeto Tipo B - Bloco Estrutural","Educação Básica","Construção",1541638.56,50.0838978952277
24904,"PAC 2 - CRECHE/PRÉ-ESCOLA  001","Inacabada","Em relação à data prevista de conclusão da obra","Filadélfia","TO","77795000","Av. Marechal Deodoro","Setor Central","3159/2012","04/04/2016","Vencido",60.35,2012-05-07,2016-04-14,NA,"Escola de Educação Infantil Tipo B","Educação Básica","Construção",1454304,100.000000309426
1012826,"Área PMRC Fazenda da Grama - Rio Claro - RJ","Em Reformulação","Em relação à data prevista de conclusão da obra","Rio Claro","RJ","27470000","Rua Tereza Catarina","Centro                                                                                              ","8994/2014","15/04/2019","Vigente",8.23,2014-04-14,2016-04-14,NA,"MI - Escola de Educação Infantil Tipo C","Educação Básica","Construção",811274.8,42.6563526553884
1003793,"PAC 2 - CRECHE/PRÉ-ESCOLA  001","Execução","Em relação à data prevista de conclusão da obra","Turiaçu","MA","65278000","Avenida Iliseu de Abreu","COLONIA AMÉLIA                                                                                      ","6049/2013","30/05/2018","Vigente",20.1,2015-10-09,2016-04-06,NA,"Projeto 1 Convencional","Educação Básica","Construção",1842912.09,22.0490924757111
24615,"EMEI MORADA DO VALE III","Paralisada","Em relação à data prevista de conclusão da obra","Gravataí","RS","94010000","RUA 5 (Rua Aliança)","LOTEAMENTO MORADA DO VALE III","5569/2013","24/02/2019","Vigente",28.62,2013-11-01,2016-03-31,NA,"MI - Escola de Educação Infantil Tipo C","Educação Básica","Construção",788965.49,17.2274797469278
1009916,"Escola Municipal Mangueira - Paranã - TO","Execução","Em relação à data prevista de conclusão da obra","Paranã","TO","77360000","Estrada Vicinal","Zona Rural                                                                                          ","20008/2014","30/08/2018","Vigente",70.36,2014-04-25,2016-03-30,NA,"Espaço Educativo - 02 Salas","Educação Básica","Construção",224268.14,50.0000007134317
1010187,"Aleide Felix - Baliza - GO","Inacabada","Em relação à data prevista de conclusão da obra","Baliza","GO","76250000","Rua do Ferro","Águas do Araguaia                                                                                   ","19729/2014","20/02/2018","Vencido",48.41,2014-05-02,2016-03-26,NA,"Espaço Educativo - 06 Salas","Educação Básica","Construção",990376.46,20.0000007976765
24535,"PAC 2 - CRECHE SANTA MARTA","Em Reformulação","Em relação à data prevista de conclusão da obra","Santa Maria","RS","97037000","Av. Manoel Malmann Filho","NOVA SANTA MARTA                                                                                    ","11203/2014","31/05/2018","Vigente",19.3,2013-10-17,2016-03-24,NA,"MI - Escola de Educação Infantil Tipo B","Educação Básica","Construção",1533985.24,49.9209559478213
24532,"Residencial Lopes","Em Reformulação","Em relação à data prevista de conclusão da obra","Santa Maria","RS","97030764","RUA ANTONIO ROSSI, S/Nº","PINHEIRO MACHADO","11203/2014","31/05/2018","Vigente",19.44,2013-10-17,2016-03-24,NA,"MI - Escola de Educação Infantil Tipo B","Educação Básica","Construção",1537625.78,50.0726656168336
1039885,"Reforma do Almoxarifado, situado no Campus Central da UERN na cidade de Mossoró-RN","Execução","Em relação à data prevista de conclusão da obra","Mossoró","RN","59610090","Rua Almino Afonso","Centro","780656/2012",NA,"Vigente",99.99,2015-04-28,2016-03-22,NA,"Escola com Projeto elaborado pelo proponente","Educação Básica","Reforma",225795.58,NA
1039887,"Reforma da Reitoria situada na rua Almino Afonso, Centro, do município de Mossoró-RN","Execução","Em relação à data prevista de conclusão da obra","Mossoró","RN","59610090","Rua Almino Afonso","Centro","780656/2012",NA,"Vigente",92.19,2015-04-28,2016-03-22,NA,"Escola com Projeto elaborado pelo proponente","Educação Básica","Reforma",285490.82,NA
25142,"PAC 2 - CRECHE/PRÉ-ESCOLA  001","Inacabada","Em relação à data prevista de conclusão da obra","São Benedito do Rio Preto","MA","65440000","RUA DO CAMPO","TRIZIDELA","2706/2012","20/05/2015","Vencido",43.52,2013-09-23,2016-03-22,NA,"Escola de Educação Infantil Tipo B","Educação Básica","Construção",1430713.45,50.0000002131804
11900,"701820 - Esc. Educ. Infantil   Tipo C  - Proinfância - Construção - MARCOLÂNDIA/PI","Inacabada","Em relação à data prevista de conclusão da obra","Marcolândia","PI","64685000","Avenida Corinto Matos","Centro","701820/2010",NA,"Vigente",58.8,2011-03-22,2016-03-20,NA,"Escola de Educação Infantil Tipo C","Educação Básica","Construção",564683.42,NA
20266,"CRECHE PROFESSORA NEUSA PARDINHO","Inacabada","Em relação à data prevista de conclusão da obra","Minaçu","GO","76450000","Rua ITAIPU","VILA DE FURNAS","1952/2011","10/10/2015","Vencido",37.34,2012-01-02,2016-03-20,NA,"Escola de Educação Infantil Tipo C","Educação Básica","Construção",619071.64,99.9999995154034
28310,"701576/11 - EE Rural - Padrão Estadual - Trapiá - Santa Quitéria/CE","Paralisada","Em relação à data prevista de conclusão da obra","Santa Quitéria","CE",NA,NA,NA,"701576/2011",NA,"Vigente",71.35,2013-02-05,2016-03-20,NA,"Escola com Projeto elaborado pelo proponente","Educação Básica","Construção",2884005.87,NA
